movieID,genreID
7891828,6
7891844,15
7891844,9
7891844,12
7891904,10
7891904,1
7891964,16
7891970,14
7891970,6
7891970,2
7892050,10
7892050,1
7892050,12
7892066,10
7892066,7
7892066,13
7892160,2
7892188,10
7892394,1
7892450,16
7892450,4
7892450,8
7892480,12
7892534,2
7892542,2
7892584,15
7892706,2
7892712,2
7892752,6
7893084,1
7893198,2
7893270,10
7893272,1
7893296,6
7893296,1
7893310,1
7893350,6
7893350,1
7893350,4
7893386,10
7893394,2
7893404,5
7893416,1
7893476,1
7893476,4
7893482,10
7893482,6
7893482,11
7893546,1
7893570,6
7893570,1
7893584,6
7893584,5
7893696,1
7893772,1
7893978,11
7893978,1
7893978,12
7893992,6
7893992,1
7894014,1
7894136,1
7894140,4
7894158,11
7894158,8
7894158,9
7894510,1
7894510,12
7894514,10
7894514,1
7894682,2
7894682,1
7894866,10
7895114,4
7895114,8
7895114,20
7895368,1
7895566,7
7895566,13
7895566,12
7895614,2
7895642,2
7895692,10
7895692,1
7895844,1
7895850,15
7895852,6
7895852,1
7895868,1
7895868,5
7895904,1
7895904,15
7895904,12
7895976,10
7896006,2
7896006,17
7896034,1
7896034,13
7896034,21
7896164,20
7896164,12
7896166,9
7896166,12
7896174,10
7896362,2
7896426,1
7896526,2
7896612,1
7897012,6
7897088,1
7897102,1
7897122,16
7897122,2
7897124,1
7897124,5
7897150,15
7897230,6
7897276,1
7897276,5
7897306,10
7897306,1
7897306,19
7897308,2
7897312,15
7897316,1
7897316,9
7897316,12
7897324,6
7897330,11
7897330,1
7897330,9
7897348,1
7897348,5
7897348,12
7897352,6
7897352,1
7897352,5
7897394,6
7897432,10
7897432,1
7897432,12
7897464,10
7897464,1
7897468,1
7897468,9
7897468,5
7897474,11
7897478,10
7897478,1
7897478,12
7897560,1
7897610,10
7897610,1
7897646,2
7897674,1
7897696,1
7897710,1
7897714,1
7897718,10
7897718,7
7897718,6
7897730,1
7897750,10
7897750,1
7897762,1
7897778,1
7897798,1
7897808,2
7897820,2
7897820,19
7897858,2
7897920,2
7897956,1
7898048,1
7898070,2
7898352,10
7898352,1
7898428,6
7898428,1
7898428,8
7898430,10
7898430,7
7898430,8
7898946,2
7898946,19
7898970,14
7898970,1
7898978,2
7899164,10
7899236,10
7899236,1
7899242,2
7899244,2
7899260,1
7899460,6
7899468,6
7899720,2
7900106,1
7900106,9
7900108,5
7900130,1
7900134,10
7900134,11
7900238,2
7900242,6
7900242,1
7900254,2
7900270,2
7900356,2
7900422,2
7900432,2
7900456,2
7900476,2
7900486,1
7900528,15
7900670,12
7900676,10
7900676,11
7900676,1
7900800,10
7900800,11
7900800,1
7900820,1
7901140,2
7901146,1
7901246,2
7901268,1
7901268,5
7901274,15
7901316,6
7901316,15
7901316,17
7901362,2
7901384,6
7901384,1
7901394,7
7901394,1
7901398,15
7901408,6
7901408,1
7901572,1
7901572,5
7901610,1
7901610,3
7901688,6
7901698,15
7901698,12
7901750,1
7901786,1
7901798,11
7901798,1
7901798,12
7901800,1
7901810,1
7901824,1
7901840,1
7901840,5
7901840,18
7901844,6
7901854,1
7901864,1
7901876,1
7901878,6
7901878,5
7901880,2
7901882,1
7901882,18
7901894,1
7901928,6
7901964,10
7901964,1
7902124,1
7902704,10
7902704,1
7902730,1
7902982,1
7903216,1
7903324,6
7903324,20
7903506,6
7903530,10
7903530,11
7903530,1
7903550,2
7903634,6
7903634,1
7903634,5
7903670,2
7903790,2
7904046,14
7904046,2
7904046,19
7904074,1
7904074,5
7904142,10
7904142,1
7904172,1
7904172,9
7904182,10
7904182,15
7904182,13
7904228,1
7904228,20
7904228,5
7904250,7
7904250,2
7904262,2
7904298,2
7904298,24
7904332,11
7904332,1
7904362,15
7904606,2
7904704,2
7904740,10
7904740,6
7904774,2
7904842,10
7904842,6
7904842,13
7904918,1
7904918,9
7905034,10
7905078,15
7905078,12
7905122,1
7905122,19
7905148,1
7905168,5
7905318,1
7905336,8
7905340,1
7905350,1
7905362,1
7905364,1
7905378,1
7905410,14
7905410,2
7905438,1
7905440,2
7905452,1
7905466,2
7905466,19
7905466,18
7905472,1
7905478,6
7905478,15
7905520,1
7905554,2
7905558,6
7905572,2
7905602,1
7905602,5
7905882,2
7905892,1
7905912,2
7905912,9
7905938,15
7905938,5
7905938,12
7905978,1
7905980,1
7905990,1
7906024,2
7906036,2
7906042,10
7906090,2
7906116,10
7906116,12
7906210,15
7906210,12
7906260,15
7906262,1
7906262,15
7906272,1
7906292,1
7906312,1
7906312,12
7906334,1
7906358,19
7906360,1
7906368,1
7906368,4
7906368,8
7906382,1
7906386,1
7906386,9
7906410,1
7906412,1
7906422,10
7906422,11
7906422,12
7906454,1
7906754,1
7906772,6
7906930,1
7906948,2
7906962,1
7906978,1
7907190,2
7907250,6
7907358,19
7907528,19
7907668,6
7907676,1
7907676,5
7907714,6
7907714,1
7907808,11
7907808,1
7907808,3
7907864,1
7907898,12
7907920,2
7907954,5
7908084,2
7908092,6
7908104,2
7908204,1
7908426,10
7908498,6
7908792,2
7908808,9
7908938,1
7908988,10
7908988,11
7908988,12
7909134,2
7909204,10
7909204,13
7909264,6
7909286,2
7909306,19
7909340,21
7909402,2
7909402,25
7909434,6
7909440,15
7909444,1
7909488,1
7909686,2
7909786,15
7909806,22
7909868,1
7909964,2
7909982,2
7909998,2
7910016,2
7910026,12
7910038,3
7910086,2
7910086,19
7910088,1
7910088,5
7910090,2
7910444,15
7910444,9
7910444,12
7910464,1
7910518,1
7910562,2
7910562,3
7910586,2
7910648,1
7910722,1
7910738,1
7910748,1
7910770,1
7910796,6
7910798,1
7910804,1
7910804,19
7911154,17
7911348,1
7911666,2
7911790,1
7912000,2
7912348,6
7912470,1
7912470,12
7912678,6
7912678,1
7913120,1
7913146,2
7913172,1
7913394,7
7913394,16
7913394,6
7913400,2
7913478,2
7913484,11
7913484,2
7913484,17
7913508,6
7913508,1
7913520,1
7913598,2
7913860,1
7913904,2
7913934,6
7913934,5
7913994,2
7914022,10
7914022,11
7914022,12
7914160,1
7914160,12
7914282,1
7914308,10
7914308,15
7914308,13
7914416,6
7914416,1
7914416,15
7914704,2
7914798,2
7914800,10
7914800,1
7914832,6
7914876,1
7914930,2
7914944,10
7914944,6
7914944,5
7914946,2
7914972,1
7914972,4
7915016,15
7915048,15
7915052,5
7915080,2
7915110,1
7915112,6
7915112,1
7915128,14
7915130,19
7915140,1
7915162,1
7915162,5
7915248,1
7915248,15
7915248,9
7915264,2
7915396,2
7915396,1
7915396,17
7915438,1
7915438,5
7915464,1
7915464,4
7915466,1
7915520,1
7915536,6
7915554,1
7915554,5
7915554,18
7915558,1
7915568,1
7915622,10
7915634,6
7915658,6
7915658,1
7915672,2
7915682,6
7915684,5
7915688,6
7915690,6
7915692,10
7915692,6
7915696,6
7915710,6
7915738,20
7915806,2
7915832,1
7915874,1
7915910,2
7915918,1
7915930,1
7915934,2
7916106,6
7916122,8
7916148,1
7916160,1
7916160,12
7916276,19
7916478,16
7916478,2
7916522,15
7916674,1
7916910,6
7916910,2
7916914,2
7916914,19
7916914,18
7916926,1
7916950,14
7916950,2
7916950,1
7917022,1
7917178,15
7917178,9
7917178,12
7917186,1
7917298,2
7917372,10
7917372,1
7917420,2
7917474,2
7917484,6
7917484,1
7917484,5
7917590,2
7917648,1
7917648,20
7917688,2
7917752,2
7917774,13
7917826,1
7917826,19
7917866,2
7917976,15
7918012,2
7918024,2
7918174,4
7918178,2
7918178,13
7918232,1
7918240,12
7918266,6
7918286,5
7918338,2
7918388,1
7918458,2
7918466,2
7918624,2
7918636,1
7918648,1
7918694,2
7918696,6
7918696,2
7918754,2
7918842,2
7918842,19
7918842,18
7918848,2
7918964,2
7919180,6
7919180,13
7919372,10
7919372,1
7919378,2
7919378,1
7919426,1
7919570,2
7919598,2
7919680,7
7919680,6
7919680,1
7919688,10
7919688,1
7919726,10
7919744,5
7919752,10
7919752,1
7919770,1
7919770,12
7919790,1
7919790,5
7919794,1
7919810,6
7919822,2
7919856,6
7919856,1
7919902,6
7919902,4
7919976,6
7919986,15
7919986,9
7919986,12
7919988,2
7919994,10
7919994,5
7920008,10
7920010,6
7920010,5
7920024,1
7920084,10
7920084,11
7920108,10
7920108,11
7920138,1
7920138,15
7920138,9
7920144,2
7920146,1
7920146,5
7920354,2
7920444,3
7920476,2
7921066,1
7921106,1
7921106,12
7921122,2
7921182,11
7921182,2
7921198,7
7921198,1
7921208,15
7921208,13
7921208,12
7921216,14
7921216,1
7921218,1
7921234,1
7921246,2
7921248,6
7921248,11
7921248,1
7921282,1
7921282,19
7921302,6
7921302,5
7921318,2
7921320,6
7921320,11
7921396,2
7921424,15
7921488,14
7921488,2
7921488,19
7921562,10
7921562,6
7921684,1
7921734,1
7921992,6
7921992,11
7921992,15
7922002,2
7922018,2
7922238,1
7922238,8
7922238,15
7922764,1
7922764,13
7922944,12
7922976,14
7922976,2
7922976,17
7923004,2
7923118,6
7923118,1
7923118,17
7923170,2
7923220,1
7923220,9
7923220,12
7923342,5
7923350,15
7923350,12
7923374,10
7923374,7
7923374,6
7923378,2
7923382,1
7923382,9
7923446,2
7923698,12
7923706,13
7923750,6
7923764,2
7923920,2
7923944,10
7923944,11
7924026,5
7924042,6
7924090,1
7924090,17
7924112,2
7924674,2
7924946,2
7925024,16
7925024,13
7925066,1
7925070,2
7925070,17
7925138,15
7925154,2
7925154,4
7925156,2
7925156,1
7925156,4
7925402,2
7925418,1
7925422,1
7925494,1
7925494,4
7925494,8
7925504,2
7925618,1
7925620,2
7925636,11
7925636,15
7925636,9
7925724,10
7925800,14
7925920,14
7925920,2
7926108,1
7926140,6
7926148,2
7926166,15
7926166,12
7926170,6
7926238,1
7926238,8
7926824,6
7926840,6
7927394,1
7927424,2
7927442,1
7927456,1
7927458,1
7927460,1
7927924,14
7927924,2
7928044,1
7928118,14
7928118,2
7928142,2
7928156,12
7928160,2
7928164,2
7928168,1
7928176,15
7928176,9
7928186,2
7928214,1
7928216,14
7928272,2
7928338,1
7928338,5
7928348,2
7928396,19
7928654,2
7928816,2
7928830,2
7928838,1
7929130,11
7929130,1
7929130,12
7929142,2
7929148,6
7929148,5
7929156,2
7929276,2
7929284,6
7929406,14
7929406,2
7929406,17
7929424,1
7929476,2
7929484,1
7929502,5
7929508,1
7929604,1
7929606,1
7929660,1
7929744,14
7929744,2
7929744,1
7929770,1
7929832,1
7930054,1
7930068,1
7930078,2
7930142,2
7930212,2
7931002,1
7931244,1
7931360,1
7931422,13
7931586,2
7931586,19
7931602,6
7931814,2
7931928,7
7931940,6
7931968,2
7931978,10
7931998,1
7932000,1
7932006,1
7932008,1
7932146,2
7932146,19
7932152,2
7932304,4
7932490,15
7932650,2
7932694,2
7932710,2
7932776,15
7932960,7
7932960,5
7933026,2
7933232,13
7933232,12
7933248,10
7933282,1
7933282,15
7933282,12
7933442,1
7933484,1
7933488,2
7933544,6
7933544,1
7933564,11
7933564,1
7933564,12
7933596,10
7933596,16
7933596,1
7933796,1
7934046,1
7934052,17
7934072,1
7934080,2
7934138,1
7934300,1
7934352,2
7934790,15
7934860,2
7934870,22
7935018,1
7935328,1
7935374,2
7935388,1
7935392,6
7935392,1
7935392,15
7935646,6
7935714,6
7935714,4
7935770,11
7935770,1
7935770,5
7935784,6
7935784,11
7935784,2
7935792,14
7935792,5
7935892,10
7935892,1
7935908,2
7935942,2
7935980,1
7936028,10
7936034,6
7936040,16
7936092,10
7936092,6
7936224,13
7936224,21
7936438,2
7936544,1
7936692,1
7936768,15
7936768,12
7936812,14
7936812,3
7936980,2
7937070,2
7937154,2
7937168,1
7937168,19
7937194,2
7937226,2
7937242,1
7937248,2
7937254,11
7937254,1
7937254,12
7937262,12
7937274,2
7937282,2
7937298,2
7937326,6
7937374,2
7937392,2
7937392,17
7937440,10
7937440,11
7937440,9
7937546,2
7937594,2
7937598,2
7937674,1
7937698,6
7937698,11
7937698,4
7937736,2
7937758,1
7937774,10
7937794,1
7937808,1
7937884,2
7937908,1
7937908,5
7937958,2
7937990,10
7937990,6
7937990,8
7938024,1
7938024,19
7938054,1
7938092,6
7938092,1
7938092,5
7938128,6
7938128,11
7938128,1
7938178,2
7938336,10
7938336,11
7938382,1
7938386,2
7938396,1
7938400,6
7938400,8
7938400,5
7938408,1
7938416,11
7938416,1
7938444,10
7938444,1
7938464,1
7938472,6
7938472,15
7938478,2
7938486,5
7938492,1
7938492,8
7938498,6
7938516,1
7938574,1
7938598,12
7938790,6
7938790,1
7939116,2
7939116,1
7939182,6
7939182,1
7939352,6
7939352,1
7939354,1
7939428,5
7939558,1
7939564,6
7939700,2
7939766,1
7939766,12
7939786,2
7939788,2
7939934,1
7940122,6
7940138,2
7940146,2
7940146,19
7940192,1
7940212,2
7940354,2
7940364,1
7940578,1
7940606,12
7940642,4
7940642,8
7940648,2
7940648,18
7940728,2
7940886,10
7940914,6
7940982,2
7941104,1
7941194,1
7941194,19
7941194,21
7941312,1
7941316,15
7941422,12
7941426,2
7941444,10
7941496,2
7941592,6
7941612,7
7941612,16
7941612,6
7941892,10
7941892,16
7941892,8
7941920,1
7941932,7
7941932,6
7941932,21
7941934,7
7941934,1
7941994,2
7942004,6
7942044,2
7942104,2
7942148,12
7942268,2
7942300,2
7942442,1
7942696,2
7942708,10
7942708,11
7942708,1
7942728,2
7942736,12
7942742,1
7942742,17
7942746,6
7942746,1
7942746,8
7942858,15
7942858,5
7942902,11
7942936,6
7942950,10
7942950,12
7943032,6
7943032,8
7943032,15
7943040,6
7943040,1
7943162,6
7943162,1
7943238,10
7943238,14
7943238,19
7943248,1
7943250,1
7943256,6
7943258,12
7943328,6
7943328,8
7943424,15
7943466,12
7943504,1
7943518,10
7943518,5
7943520,2
7943532,15
7943580,10
7943580,6
7944028,14
7944028,2
7944028,19
7944150,2
7944316,6
7944316,1
7944316,12
7944380,2
7944404,14
7944502,6
7944518,12
7944538,1
7944672,2
7944672,1
7944706,1
7944706,5
7944732,2
7944750,7
7944750,6
7944750,5
7944772,6
7944912,2
7944972,8
7944972,9
7944972,13
7945012,11
7945150,1
7945236,1
7945310,6
7945316,2
7945360,2
7945394,1
7945396,16
7945396,1
7945420,1
7945426,2
7945440,11
7945440,1
7945440,9
7945450,2
7945488,15
7945508,6
7945574,1
7945574,8
7945574,15
7945596,1
7945596,20
7945630,17
7945646,6
7945788,2
7945788,1
7945822,11
7945822,1
7945822,9
7946030,10
7946048,2
7946048,19
7946114,1
7946216,1
7946216,15
7946216,12
7946298,1
7946320,1
7946422,7
7946422,1
7946422,13
7946508,1
7946548,1
7946562,7
7946562,11
7946562,17
7946572,1
7946584,16
7946644,6
7946644,5
7946694,6
7946694,5
7946836,10
7946836,8
7946836,13
7946864,12
7946936,5
7946964,2
7947106,6
7947108,11
7947108,1
7947108,4
7947124,1
7947124,4
7947124,5
7947150,2
7947200,1
7947202,7
7947270,1
7947298,2
7947336,6
7947336,2
7947336,19
7947364,2
7947440,2
7947470,6
7947470,1
7947534,2
7947588,2
7947604,1
7947604,5
7947604,3
7947624,6
7947624,15
7947722,1
7947834,14
7947902,15
7947920,2
7948108,13
7948120,11
7948120,2
7948120,4
7948148,14
7948148,1
7948168,2
7948328,2
7948406,2
7948540,1
7948602,2
7948602,1
7948602,18
7948622,1
7948622,15
7948732,2
7948818,2
7948854,15
7948854,12
7948858,9
7948860,6
7948860,5
7949046,8
7949046,17
7949178,10
7949178,12
7949178,18
7949222,11
7949222,2
7949254,1
7949254,19
7949254,5
7949256,6
7949256,1
7949310,2
7949386,1
7949386,5
7949472,2
7949542,16
7949798,2
7949852,2
7949862,2
7950028,15
7950064,2
7950072,1
7950086,1
7950182,1
7950216,2
7950254,1
7950284,2
7950284,1
7950334,1
7950374,6
7950388,1
7950388,5
7950484,15
7950484,12
7950510,2
7950518,1
7950518,4
7950518,5
7950566,9
7950610,1
7950630,5
7950732,1
7950736,2
7950746,22
7950758,10
7950762,20
7950804,10
7950804,4
7950804,5
7950848,7
7950848,1
7950848,19
7950968,1
7951008,1
7951036,1
7951038,1
7951076,1
7951126,2
7951140,1
7951214,2
7951238,1
7951242,2
7951272,6
7951330,1
7951332,1
7951342,13
7951352,2
7951390,1
7951430,6
7951430,5
7951448,6
7951596,1
7951634,10
7951634,7
7951648,6
7951648,1
7951648,5
7951668,10
7951770,1
7951786,1
7951786,5
7951818,1
7951960,10
7952000,11
7952000,1
7952000,12
7952200,1
7952200,9
7952300,2
7952334,1
7952374,3
7952404,1
7952518,2
7952534,2
7952620,2
7952626,2
7952688,1
7952696,1
7952696,4
7952812,2
7952840,6
7952850,13
7952920,6
7952920,8
7952920,15
7953174,2
7953386,2
7953544,2
7953568,1
7953580,3
7953584,1
7953652,6
7953652,11
7953652,1
7953702,12
7953734,14
7953734,18
7953814,10
7953814,6
7953814,11
7953926,5
7953944,11
7953944,15
7953944,12
7954030,1
7954050,2
7954100,10
7954100,6
7954100,8
7954194,2
7954266,2
7954272,14
7954272,2
7954272,19
7954282,2
7954282,19
7954282,17
7954412,17
7954620,11
7954620,1
7954620,12
7954660,6
7954682,6
7954682,1
7954694,6
7954694,1
7954694,15
7954786,6
7954786,1
7954894,6
7955004,4
7955004,5
7955020,6
7955022,6
7955066,5
7955106,7
7955106,16
7955106,4
7955126,6
7955256,6
7955336,2
7955488,1
7955498,1
7955554,1
7955558,1
7955600,1
7955688,1
7955712,1
7955940,2
7955944,2
7955944,4
7955944,19
7955956,4
7955956,8
7955970,14
7955970,2
7955976,8
7955980,6
7956084,7
7956084,16
7956084,2
7956092,10
7956188,2
7956188,19
7956188,17
7956570,2
7956588,10
7956588,11
7956588,1
7956640,2
7956754,2
7956940,2
7956998,2
7957182,1
7957314,6
7957314,1
7957456,10
7957456,7
7957456,20
7957600,2
7957608,2
7957694,6
7957694,5
7957716,1
7957736,1
7957908,6
7957908,1
7957908,5
7957956,2
7958024,2
7958028,1
7958028,15
7958194,1
7958434,2
7958546,2
7958614,6
7958644,1
7958736,15
7958736,9
7958736,12
7958738,6
7958740,2
7958740,19
7958892,1
7959026,11
7959026,1
7959026,12
7959042,8
7959138,16
7959138,6
7959138,4
7959170,2
7959216,1
7959216,12
7959290,6
7959296,11
7959296,12
7959390,1
7959410,1
7959410,15
7959410,12
7959500,15
7959520,6
7959612,5
7959628,2
7959876,6
7959876,12
7959898,2
7959910,11
7959910,1
7959952,5
7959980,2
7960168,1
7960168,5
7960320,10
7960320,1
7960322,1
7960322,9
7960332,7
7960400,4
7960458,14
7960458,1
7960458,19
7960466,1
7960488,1
7960588,1
7960604,5
7960676,2
7960700,1
7960714,1
7960790,1
7960862,6
7960908,14
7960908,1
7960918,15
7960918,12
7960962,2
7961060,10
7961060,7
7961060,16
7961082,1
7961116,1
7961342,2
7961370,7
7961370,2
7961370,18
7961558,1
7961708,2
7961834,1
7961834,9
7961834,5
7962042,2
7962176,2
7962232,11
7962232,1
7962232,9
7962246,2
7962516,2
7962542,10
7962542,1
7962552,11
7962552,1
7962552,12
7962598,7
7962598,1
7962598,5
7962676,14
7962676,18
7962764,18
7962822,1
7962844,15
7962866,7
7962890,2
7962932,15
7962934,15
7962934,12
7963100,1
7963218,10
7963218,7
7963218,13
7963280,1
7963292,17
7963340,11
7963340,1
7963340,15
7963500,1
7963514,2
7963570,6
7963652,2
7963662,10
7963662,11
7963804,10
7963848,7
7963848,1
7963848,4
7963896,1
7963896,12
7963920,8
7963934,2
7963996,4
7964004,2
7964066,1
7964066,5
7964104,1
7964104,5
7964172,1
7964174,1
7964192,1
7964204,14
7964204,2
7964204,19
7964210,1
7964230,1
7964230,9
7964264,1
7964294,6
7964294,1
7964296,1
7964302,5
7964338,1
7964356,1
7964360,17
7964370,1
7964384,1
7964386,2
7964422,1
7964424,2
7964424,8
7964424,17
7964626,2
7964626,1
7964626,19
7965020,1
7965100,1
7965214,1
7965254,1
7965300,1
7965362,1
7965412,1
7965772,1
7965852,2
7965872,2
7965876,10
7965890,1
7965890,8
7965890,5
7966088,16
7966088,4
7966088,3
7966092,1
7966168,11
7966184,16
7966184,4
7966184,3
7966360,1
7966476,10
7966546,1
7966582,14
7966582,2
7966586,15
7966708,6
7966708,15
7966708,9
7966836,15
7966836,9
7966836,12
7966920,2
7966920,3
7966940,1
7966974,1
7966976,2
7967006,4
7967010,1
7967010,5
7967038,1
7967128,2
7967152,10
7967152,6
7967156,10
7967156,11
7967156,1
7967288,2
7967296,6
7967296,4
7967302,16
7967302,4
7967312,1
7967312,5
7967312,12
7967328,6
7967344,2
7967350,2
7967360,1
7967362,2
7967364,1
7967364,4
7967376,6
7967388,15
7967412,11
7967412,1
7967412,12
7967428,2
7967440,1
7967440,9
7967440,5
7967442,2
7967448,2
7967450,7
7967526,1
7967580,6
7967580,8
7967592,1
7967600,1
7967750,1
7967752,1
7967754,13
7967834,1
7967834,5
7967846,10
7967846,1
7967860,6
7967890,1
7967954,14
7967954,1
7967954,3
7967962,1
7968054,1
7968060,1
7968060,3
7968102,2
7968114,2
7968170,15
7968174,1
7968294,1
7968344,12
7968456,19
7968456,18
7968500,6
7968500,1
7968786,1
7968818,1
7968916,2
7968928,1
7968976,2
7969042,2
7969046,2
7969046,17
7969140,18
7969154,14
7969154,2
7969154,18
7969160,2
7969202,5
7969218,11
7969218,1
7969218,12
7969314,2
7969458,1
7969482,20
7969542,15
7969676,14
7969676,2
7969676,1
7969836,14
7969836,6
7969836,1
7969986,1
7970246,12
7970318,6
7970348,6
7970348,1
7970440,6
7970486,15
7970544,2
7970678,2
7970740,6
7970816,6
7970832,1
7970860,6
7970860,1
7970886,1
7970920,6
7971048,2
7971298,6
7971298,1
7971352,2
7971376,6
7971376,2
7971388,1
7971388,3
7971436,1
7971508,6
7971508,15
7971674,1
7971756,10
7971808,2
7971956,2
7971988,20
7971992,1
7971994,2
7971998,2
7972000,11
7972012,10
7972012,6
7972040,6
7972040,1
7972082,2
7972100,9
7972128,2
7972178,12
7972336,6
7972342,1
7972354,2
7972366,10
7972366,11
7972366,4
7972454,1
7972468,10
7972468,1
7972490,1
7972528,2
7972546,1
7972568,1
7972570,1
7972570,9
7972588,1
7972618,1
7972626,1
7972638,6
7972668,14
7972668,2
7972668,3
7972674,1
7972734,2
7972734,17
7972768,1
7972834,1
7972892,1
7972996,1
7973090,1
7973212,1
7973342,16
7973342,6
7973342,4
7973456,1
7973568,16
7973608,2
7973688,15
7973788,2
7973858,1
7973916,7
7973916,1
7973974,16
7973988,2
7973992,1
7974036,13
7974044,10
7974044,7
7974044,16
7974096,1
7974096,12
7974128,6
7974128,2
7974128,1
7974156,1
7974190,2
7974204,1
7974204,5
7974228,2
7974234,2
7974340,1
7974340,4
7974340,3
7974444,15
7974564,2
7974608,2
7974634,7
7974634,16
7974634,4
7974638,7
7974638,2
7974638,1
7974700,2
7974772,2
7974772,18
7974832,2
7974866,1
7975040,2
7975046,2
7975046,17
7975128,1
7975192,9
7975192,12
7975228,2
7975244,10
7975244,7
7975244,6
7975372,6
7975562,11
7975562,15
7975562,12
7975576,1
7975674,15
7975690,11
7975690,15
7975690,12
7975716,9
7975740,5
7975804,1
7975804,8
7975804,15
7975808,21
7975824,1
7976126,1
7976208,1
7976208,15
7976208,12
7976250,10
7976250,11
7976250,1
7976324,2
7976328,2
7976328,1
7976362,10
7976362,1
7976362,5
7976370,2
7976470,1
7976486,11
7976486,1
7976486,5
7976502,15
7976508,10
7976514,1
7976606,1
7976606,12
7976688,1
7976814,6
7976864,15
7976882,2
7976904,1
7976928,1
7976972,1
7977026,2
7977036,2
7977140,1
7977162,2
7977310,2
7977310,17
7977316,1
7977404,2
7977434,2
7977594,2
7977602,1
7977628,15
7977722,1
7977738,15
7977836,1
7977844,2
7977902,1
7977914,6
7978002,2
7978076,2
7978228,1
7978228,12
7978236,1
7978236,12
7978238,2
7978238,3
7978548,15
7978638,15
7978672,7
7978672,15
7978672,12
7978752,1
7978752,5
7978752,13
7978758,7
7978758,16
7978758,1
7978892,12
7978902,2
7978926,2
7979010,6
7979010,17
7979022,6
7979022,20
7979090,1
7979102,17
7979142,11
7979142,1
7979142,9
7979158,17
7979258,13
7979310,15
7979310,12
7979374,10
7979464,10
7979510,15
7979566,13
7979580,7
7979580,16
7979580,6
7979602,2
7979662,1
7979662,5
7979668,11
7979668,9
7979668,12
7979692,10
7979700,8
7979802,5
7979956,18
7979958,2
7979966,6
7979966,2
7980006,2
7980012,1
7980050,2
7980094,16
7980152,2
7980222,10
7980222,1
7980404,1
7980532,2
7980536,12
7980546,6
7980616,2
7980626,9
7980694,2
7980744,2
7980762,9
7980764,1
7981006,12
7981038,1
7981106,10
7981106,11
7981106,12
7981154,1
7981154,4
7981154,5
7981182,15
7981224,1
7981260,1
7981260,12
7981272,2
7981314,6
7981318,6
7981318,5
7981322,2
7981350,1
7981350,5
7981382,2
7981394,6
7981404,14
7981404,1
7981408,15
7981422,5
7981424,10
7981426,1
7981432,5
7981438,10
7981438,1
7981440,1
7981444,6
7981450,15
7981452,6
7981452,1
7981470,5
7981472,19
7981476,1
7981478,1
7981484,1
7981488,1
7981492,15
7981492,12
7981494,1
7981496,1
7981500,5
7981502,5
7981506,15
7981508,12
7981516,1
7981548,1
7981592,2
7981638,2
7981754,2
7981864,20
7982392,2
7982606,6
7982650,1
7982698,1
7982698,4
7982698,5
7982798,22
7982976,22
7983334,15
7983348,6
7983348,15
7983374,14
7983374,2
7983394,2
7983428,1
7983428,19
7983524,6
7983526,14
7983526,2
7983532,6
7983660,14
7983660,2
7983660,1
7983678,2
7983678,3
7983688,2
7983710,2
7983712,10
7983744,10
7983794,11
7983794,2
7983804,2
7983844,2
7983884,2
7983890,1
7983894,1
7983894,19
7983894,5
7983904,1
7983904,5
7983928,1
7984130,15
7984130,13
7984130,12
7984210,2
7984338,1
7984396,1
7984562,10
7984562,7
7984562,11
7984656,16
7984698,2
7984730,6
7984734,1
7984734,8
7984734,15
7984766,14
7984766,1
7984766,19
7984826,2
7984840,14
7984840,2
7984840,8
7984848,6
7984848,1
7984852,1
7984898,10
7984898,3
7985246,6
7985246,1
7985270,14
7985270,2
7985270,17
7985334,1
7985334,5
7985338,2
7985544,2
7985546,1
7985566,1
7985586,1
7985586,5
7985588,1
7985648,10
7985648,1
7985648,8
7985654,10
7985654,7
7985654,6
7985664,2
7985684,1
7985692,1
7985704,10
7985704,6
7985704,12
7985730,2
7985738,1
7985752,1
7985752,4
7985772,4
7985778,2
7985876,1
7985944,1
7985998,10
7985998,12
7986020,20
7986044,1
7986044,9
7986044,12
7986046,15
7986084,2
7986092,1
7986092,12
7986096,1
7986096,5
7986096,12
7986162,6
7986162,4
7986162,8
7986222,6
7986222,11
7986222,1
7986234,1
7986242,1
7986256,1
7986266,1
7986268,1
7986276,10
7986276,6
7986472,1
7986530,1
7986580,2
7986580,17
7986580,20
7986632,1
7986672,15
7986672,9
7986672,12
7986760,6
7986790,10
7986790,16
7986790,17
7986826,1
7986826,5
7986850,2
7986984,2
7987140,2
7987158,1
7987288,2
7987514,14
7987514,2
7987514,19
7987516,2
7987584,2
7987634,1
7987646,2
7987702,4
7987754,2
7987840,5
7987842,10
7987842,9
7987842,13
7987900,1
7987900,19
7987926,1
7988122,2
7988202,2
7988202,17
7988312,1
7988412,1
7988412,5
7988464,5
7988554,1
7988632,6
7988840,2
7988872,7
7988872,1
7989138,6
7989204,17
7989246,11
7989246,1
7989246,12
7989424,14
7989424,2
7989494,1
7989508,1
7989512,16
7989520,1
7989520,15
7989520,12
7989562,15
7989562,12
7989566,10
7989566,1
7989566,5
7989662,2
7989796,2
7989816,2
7989856,1
7989884,1
7989940,2
7990046,2
7990058,2
7990108,1
7990108,15
7990108,9
7990126,2
7990512,10
7990512,7
7990512,8
7990620,1
7990992,6
7990992,1
7991070,12
